angle_1,angle_1_t,d_angle_1_t,angle_2,angle_2_t,d_angle_2_t
-0.57265,-0.515745,-0.149345,1.81256,1.82001,-0.162172
-0.57298,-0.516006,-0.149437,1.81268,1.82027,-0.161535
-0.57331,-0.516297,-0.148216,1.8128,1.82053,-0.160869
-0.57364,-0.516588,-0.148365,1.81291,1.82076,-0.160244
-0.57396,-0.516879,-0.148506,1.81303,1.82103,-0.159657
-0.57429,-0.517169,-0.148204,1.81315,1.82126,-0.159085
-0.57462,-0.517431,-0.148353,1.81326,1.82149,-0.158548
-0.57495,-0.517722,-0.148058,1.81338,1.82172,-0.158024
-0.57528,-0.517984,-0.146906,1.8135,1.82193,-0.157468
-0.57561,-0.518274,-0.146248,1.81361,1.82216,-0.156907
-0.57593,-0.518507,-0.144896,1.81373,1.82233,-0.156306
-0.57626,-0.518769,-0.144338,1.81384,1.82254,-0.155708
-0.57659,-0.519001,-0.143081,1.81396,1.82271,-0.155076
-0.57692,-0.519234,-0.14305,1.81407,1.82289,-0.154475
-0.57725,-0.519466,-0.142585,1.81419,1.82309,-0.153881
-0.57758,-0.519757,-0.143306,1.8143,1.82332,-0.153352
-0.5779,-0.520019,-0.143263,1.81442,1.82353,-0.152847
-0.57823,-0.52028,-0.143223,1.81453,1.82376,-0.152366
-0.57856,-0.520542,-0.143185,1.81465,1.82396,-0.151907
-0.57889,-0.520804,-0.143585,1.81476,1.82422,-0.151491
-0.57922,-0.521065,-0.144692,1.81488,1.82443,-0.151151
-0.57954,-0.521385,-0.145017,1.81499,1.82472,-0.150844
-0.57987,-0.521647,-0.146052,1.8151,1.82498,-0.150605
-0.5802,-0.521967,-0.1466,1.81522,1.82527,-0.150405
-0.58053,-0.522257,-0.146393,1.81533,1.82553,-0.150204
-0.58086,-0.522577,-0.146196,1.81545,1.82582,-0.150004
-0.58118,-0.522897,-0.147173,1.81556,1.82608,-0.149862
-0.58151,-0.523217,-0.147373,1.81567,1.82638,-0.149738
-0.58184,-0.523537,-0.147564,1.81579,1.82667,-0.149629
-0.58217,-0.523856,-0.148472,1.8159,1.82696,-0.149571
-0.5825,-0.524176,-0.148607,1.81601,1.82725,-0.149523
-0.58283,-0.524496,-0.149463,1.81612,1.82754,-0.14952
-0.58315,-0.524845,-0.151439,1.81624,1.82783,-0.149616
-0.58348,-0.525165,-0.152153,1.81635,1.82812,-0.149743
-0.58381,-0.525485,-0.154431,1.81646,1.82841,-0.149977
-0.58414,-0.525863,-0.156158,1.81657,1.8287,-0.150286
-0.58446,-0.526241,-0.156636,1.81669,1.82902,-0.150604
-0.58479,-0.526589,-0.157963,1.8168,1.82931,-0.150972
-0.58512,-0.527026,-0.159223,1.81691,1.82969,-0.151384
-0.58545,-0.527374,-0.16042,1.81702,1.82998,-0.151836
-0.58578,-0.527752,-0.162284,1.81713,1.83027,-0.152358
-0.5861,-0.528159,-0.163329,1.81725,1.83062,-0.152907
-0.58643,-0.528537,-0.16432,1.81736,1.83091,-0.153478
-0.58676,-0.528886,-0.16599,1.81747,1.8312,-0.154103
-0.58709,-0.529264,-0.168011,1.81758,1.83149,-0.154799
-0.58742,-0.529642,-0.16906,1.81769,1.83178,-0.155512
-0.58774,-0.529991,-0.170928,1.8178,1.83207,-0.156283
-0.58807,-0.530427,-0.172703,1.81791,1.83242,-0.157104
-0.5884,-0.530805,-0.174825,1.81802,1.83271,-0.15799
-0.58873,-0.531212,-0.176405,1.81813,1.83303,-0.15891
-0.58905,-0.531619,-0.177906,1.81824,1.83335,-0.15986
-0.58938,-0.532055,-0.179769,1.81835,1.8337,-0.160856
-0.58971,-0.532462,-0.181101,1.81846,1.83402,-0.161868
-0.59004,-0.532899,-0.181205,1.81857,1.83437,-0.162835
-0.59037,-0.533276,-0.182466,1.81868,1.83466,-0.163816
-0.59069,-0.533684,-0.182792,1.81879,1.83498,-0.164765
-0.59102,-0.534091,-0.182374,1.8189,1.83527,-0.165646
-0.59135,-0.534469,-0.182705,1.81901,1.83553,-0.166498
-0.59168,-0.534846,-0.182728,1.81912,1.83582,-0.16731
-0.592,-0.535224,-0.18304,1.81923,1.83606,-0.168096
-0.59233,-0.535602,-0.182174,1.81934,1.83632,-0.1688
-0.59266,-0.535951,-0.180625,1.81945,1.83655,-0.169392
-0.59299,-0.536271,-0.180752,1.81956,1.83675,-0.16996
-0.59331,-0.53662,-0.180001,1.81966,1.83696,-0.170462
-0.59364,-0.536969,-0.179287,1.81977,1.83716,-0.170903
-0.59397,-0.537318,-0.178608,1.81988,1.83737,-0.171288
-0.5943,-0.537638,-0.1784,1.81999,1.83751,-0.171644
-0.59462,-0.537957,-0.177766,1.8201,1.83769,-0.17195
-0.59495,-0.538306,-0.177164,1.8202,1.83786,-0.172211
-0.59528,-0.538655,-0.176592,1.82031,1.838,-0.17243
-0.59561,-0.538975,-0.176049,1.82042,1.83815,-0.172611
-0.59593,-0.539324,-0.175968,1.82053,1.8383,-0.172779
-0.59626,-0.539644,-0.17502,1.82063,1.83841,-0.172891
-0.59659,-0.539964,-0.172956,1.82074,1.8385,-0.172894
-0.59692,-0.540254,-0.171867,1.82085,1.83856,-0.172843
-0.59724,-0.540545,-0.170833,1.82096,1.83862,-0.172742
-0.59757,-0.540836,-0.168543,1.82106,1.83867,-0.172532
-0.5979,-0.541068,-0.166802,1.82117,1.83867,-0.172246
-0.59823,-0.54133,-0.165149,1.82128,1.8387,-0.171891
-0.59855,-0.541534,-0.163579,1.82138,1.83867,-0.171475
-0.59888,-0.541795,-0.161651,1.82149,1.8387,-0.170984
-0.59921,-0.542028,-0.160255,1.82159,1.83867,-0.170448
-0.59954,-0.54226,-0.159366,1.8217,1.83864,-0.169893
-0.59986,-0.542493,-0.157648,1.82181,1.83864,-0.169281
-0.60019,-0.542726,-0.156889,1.82191,1.83864,-0.168662
-0.60052,-0.542958,-0.155732,1.82202,1.83862,-0.168015
-0.60084,-0.54322,-0.154196,1.82212,1.83862,-0.167324
-0.60117,-0.543452,-0.153609,1.82223,1.83856,-0.166638
-0.6015,-0.543714,-0.15218,1.82233,1.83859,-0.165916
-0.60183,-0.543976,-0.151258,1.82244,1.83856,-0.165183
-0.60215,-0.544237,-0.150382,1.82254,1.83856,-0.164443
-0.60248,-0.544528,-0.149986,1.82265,1.83859,-0.16372
-0.60281,-0.54479,-0.149174,1.82275,1.83856,-0.162992
-0.60313,-0.545081,-0.149274,1.82286,1.83856,-0.162307
-0.60346,-0.545342,-0.148498,1.82296,1.83856,-0.161616
-0.60379,-0.545633,-0.148632,1.82307,1.83856,-0.160967
-0.60412,-0.545924,-0.148324,1.82317,1.83853,-0.160335
-0.60444,-0.546214,-0.148757,1.82327,1.83847,-0.159756
-0.60477,-0.546505,-0.150042,1.82338,1.83841,-0.15927
-0.6051,-0.546825,-0.149663,1.82348,1.8383,-0.15879
-0.60542,-0.547116,-0.148867,1.82358,1.83818,-0.158294
-0.60575,-0.547406,-0.148547,1.82369,1.83798,-0.157806
-0.60608,-0.547639,-0.148969,1.82379,1.83777,-0.157364
-0.60641,-0.54793,-0.148644,1.82389,1.8376,-0.156928
-0.60673,-0.548162,-0.147463,1.824,1.83731,-0.156455
-0.60706,-0.548424,-0.147213,1.8241,1.83702,-0.155993
-0.60739,-0.548715,-0.146975,1.8242,1.83675,-0.155542
-0.60771,-0.548947,-0.14675,1.82431,1.83641,-0.155103
-0.60804,-0.549238,-0.146535,1.82441,1.83609,-0.154674
-0.60837,-0.549529,-0.147495,1.82451,1.83577,-0.154315
-0.60869,-0.549791,-0.14797,1.82461,1.83542,-0.153998
-0.60902,-0.55011,-0.148857,1.82471,1.8351,-0.153741
-0.60935,-0.550401,-0.150573,1.82482,1.83475,-0.153582
-0.60967,-0.550721,-0.151767,1.82492,1.8344,-0.153492
-0.61,-0.551041,-0.153337,1.82502,1.83408,-0.153484
-0.61033,-0.551361,-0.155119,1.82512,1.83373,-0.153566
-0.61065,-0.551709,-0.157248,1.82522,1.83344,-0.15375
-0.61098,-0.552058,-0.159271,1.82532,1.83312,-0.154026
-0.61131,-0.552465,-0.160756,1.82542,1.8328,-0.154362
-0.61164,-0.552843,-0.16304,1.82553,1.83254,-0.154796
-0.61196,-0.553221,-0.165936,1.82563,1.83228,-0.155353
-0.61229,-0.553628,-0.168397,1.82573,1.83204,-0.156005
-0.61262,-0.554064,-0.171461,1.82583,1.8319,-0.156778
-0.61294,-0.554471,-0.173645,1.82593,1.83172,-0.157622
-0.61327,-0.554908,-0.175721,1.82603,1.83172,-0.158526
-0.6136,-0.555373,-0.178419,1.82613,1.83181,-0.159521
-0.61392,-0.55578,-0.180255,1.82623,1.83196,-0.160558
-0.61425,-0.556216,-0.182291,1.82633,1.83216,-0.161644
-0.61458,-0.556652,-0.184224,1.82643,1.83245,-0.162773
-0.6149,-0.557117,-0.186933,1.82653,1.83283,-0.163981
-0.61523,-0.557553,-0.188635,1.82663,1.83324,-0.165214
-0.61555,-0.558048,-0.190251,1.82673,1.8337,-0.166466
-0.61588,-0.558484,-0.191787,1.82683,1.83414,-0.167732
-0.61621,-0.558949,-0.192955,1.82693,1.8346,-0.168993
-0.61653,-0.559356,-0.194065,1.82702,1.83501,-0.170247
-0.61686,-0.559792,-0.194683,1.82712,1.83545,-0.171469
-0.61719,-0.560199,-0.196433,1.82722,1.83582,-0.172717
-0.61751,-0.560606,-0.197369,1.82732,1.83623,-0.173949
-0.61784,-0.561042,-0.196949,1.82742,1.83661,-0.175099
-0.61817,-0.561449,-0.196551,1.82752,1.83699,-0.176172
-0.61849,-0.561856,-0.197045,1.82761,1.83734,-0.177216
-0.61882,-0.562205,-0.196641,1.82771,1.83766,-0.178187
-0.61915,-0.562554,-0.196258,1.82781,1.83795,-0.17909
-0.61947,-0.562903,-0.195604,1.82791,1.83818,-0.179916
-0.6198,-0.56331,-0.195273,1.82801,1.8385,-0.180684
-0.62012,-0.563717,-0.19583,1.8281,1.83879,-0.181441
-0.62045,-0.564095,-0.194761,1.8282,1.83905,-0.182107
-0.62078,-0.564444,-0.194181,1.8283,1.83928,-0.182711
-0.6211,-0.564793,-0.192322,1.82839,1.83949,-0.183191
-0.62143,-0.565113,-0.190992,1.82849,1.83969,-0.183582
-0.62176,-0.565432,-0.189293,1.82859,1.83989,-0.183867
-0.62208,-0.565781,-0.187678,1.82869,1.8401,-0.184058
-0.62241,-0.566072,-0.186144,1.82878,1.84024,-0.184162
-0.62273,-0.566392,-0.185123,1.82888,1.84042,-0.18421
-0.62306,-0.566712,-0.183426,1.82897,1.84059,-0.184171
-0.62339,-0.567002,-0.180942,1.82907,1.84074,-0.184009
-0.62371,-0.567322,-0.179745,1.82917,1.84094,-0.183796
-0.62404,-0.567584,-0.177445,1.82926,1.84109,-0.183479
-0.62436,-0.567875,-0.175695,1.82936,1.84126,-0.183089
-0.62469,-0.568136,-0.173598,1.82945,1.84141,-0.182615
-0.62502,-0.568369,-0.170442,1.82955,1.84155,-0.182006
-0.62534,-0.568631,-0.168171,1.82964,1.8417,-0.181314
-0.62567,-0.568863,-0.166013,1.82974,1.84187,-0.180549
-0.626,-0.569125,-0.163963,1.82983,1.84205,-0.17972
-0.62632,-0.569328,-0.161725,1.82993,1.84222,-0.17882
-0.62665,-0.56959,-0.159599,1.83002,1.84242,-0.177859
-0.62697,-0.569823,-0.15758,1.83012,1.8426,-0.176845
-0.6273,-0.570026,-0.155225,1.83021,1.84274,-0.175764
-0.62762,-0.570288,-0.152988,1.83031,1.84298,-0.174625
-0.62795,-0.570491,-0.14999,1.8304,1.84315,-0.173394
-0.62828,-0.570724,-0.148741,1.8305,1.84335,-0.172161
-0.6286,-0.570956,-0.146392,1.83059,1.84356,-0.170873
-0.62893,-0.57116,-0.144597,1.83068,1.84373,-0.169559
-0.62925,-0.571393,-0.142455,1.83078,1.84397,-0.168204
-0.62958,-0.571596,-0.140856,1.83087,1.84414,-0.166836
-0.62991,-0.571829,-0.138465,1.83096,1.84437,-0.165418
-0.63023,-0.572032,-0.13663,1.83106,1.84455,-0.163978
-0.63056,-0.572236,-0.135759,1.83115,1.84475,-0.162567
-0.63088,-0.572439,-0.134059,1.83124,1.84492,-0.161142
-0.63121,-0.572643,-0.132444,1.83134,1.84513,-0.159707
-0.63153,-0.572846,-0.130473,1.83143,1.84527,-0.158245
-0.63186,-0.573021,-0.128602,1.83152,1.84545,-0.156763
-0.63219,-0.573224,-0.127259,1.83161,1.84562,-0.155288
-0.63251,-0.573428,-0.125984,1.83171,1.84583,-0.153823
-0.63284,-0.573631,-0.125209,1.8318,1.84603,-0.152392
-0.63316,-0.573835,-0.124037,1.83189,1.8462,-0.150974
-0.63349,-0.574038,-0.123795,1.83198,1.84641,-0.149615
-0.63381,-0.574213,-0.123129,1.83207,1.84658,-0.148291
-0.63414,-0.574445,-0.121334,1.83217,1.84681,-0.146943
-0.63446,-0.574678,-0.121228,1.83226,1.84702,-0.145657
-0.63479,-0.574852,-0.120254,1.83235,1.84719,-0.144387
-0.63512,-0.575085,-0.119766,1.83244,1.84742,-0.143156
-0.63544,-0.575318,-0.119737,1.83253,1.84763,-0.141985
-0.63577,-0.57555,-0.119275,1.83262,1.84786,-0.14085
-0.63609,-0.575783,-0.119271,1.83271,1.84806,-0.139771
-0.63642,-0.576015,-0.119558,1.8328,1.8483,-0.13876
-0.63674,-0.576277,-0.119831,1.83289,1.84853,-0.137814
-0.63707,-0.57651,-0.120527,1.83298,1.84873,-0.136949
-0.63739,-0.576771,-0.121188,1.83307,1.84897,-0.136161
-0.63772,-0.577033,-0.121815,1.83316,1.8492,-0.135444
-0.63804,-0.577295,-0.122412,1.83325,1.84946,-0.134792
-0.63837,-0.577556,-0.123414,1.83334,1.84963,-0.134223
-0.63869,-0.577847,-0.124803,1.83343,1.8499,-0.133752
-0.63902,-0.578109,-0.12525,1.83352,1.8501,-0.133327
-0.63934,-0.578429,-0.125674,1.83361,1.85036,-0.132945
-0.63967,-0.578748,-0.128113,1.8337,1.85059,-0.132703
-0.64,-0.579039,-0.129993,1.83379,1.8508,-0.132568
-0.64032,-0.579359,-0.130617,1.83388,1.85103,-0.13247
-0.64065,-0.57965,-0.132372,1.83397,1.85123,-0.132465
-0.64097,-0.579999,-0.134912,1.83406,1.85147,-0.132587
-0.6413,-0.580318,-0.135725,1.83415,1.85167,-0.132744
-0.64162,-0.580638,-0.137225,1.83423,1.85187,-0.132968
-0.64195,-0.580987,-0.139522,1.83432,1.85211,-0.133296
-0.64227,-0.581365,-0.141268,1.83441,1.85234,-0.133695
-0.6426,-0.581685,-0.144526,1.8345,1.85251,-0.134236
-0.64292,-0.582092,-0.145586,1.83459,1.85275,-0.134804
-0.64325,-0.582441,-0.148192,1.83467,1.85292,-0.135473
-0.64357,-0.582819,-0.150667,1.83476,1.85309,-0.136233
-0.6439,-0.583197,-0.152292,1.83485,1.85327,-0.137036
-0.64422,-0.583516,-0.152964,1.83494,1.85341,-0.137832
-0.64455,-0.583865,-0.154474,1.83502,1.85353,-0.138664
-0.64487,-0.584214,-0.155036,1.83511,1.85362,-0.139483
-0.6452,-0.584592,-0.156734,1.8352,1.8537,-0.140345
-0.64552,-0.58497,-0.158782,1.83529,1.85379,-0.141267
-0.64585,-0.585348,-0.159565,1.83537,1.85388,-0.142182
-0.64617,-0.585697,-0.161472,1.83546,1.85391,-0.143147
-0.64649,-0.586046,-0.161685,1.83555,1.85391,-0.144074
-0.64682,-0.586424,-0.162759,1.83563,1.85391,-0.145008
-0.64714,-0.58686,-0.164506,1.83572,1.85385,-0.145983
-0.64747,-0.587238,-0.164567,1.8358,1.85379,-0.146912
-0.64779,-0.587587,-0.165497,1.83589,1.85368,-0.147841
-0.64812,-0.587965,-0.165944,1.83598,1.85359,-0.148746
-0.64844,-0.588372,-0.166805,1.83606,1.85344,-0.149649
-0.64877,-0.588721,-0.167187,1.83615,1.8533,-0.150526
-0.64909,-0.589099,-0.16755,1.83623,1.85315,-0.151377
-0.64942,-0.589448,-0.168622,1.83632,1.85295,-0.15224
-0.64974,-0.589826,-0.168477,1.8364,1.85275,-0.153052
-0.65007,-0.590204,-0.168775,1.83649,1.85248,-0.153838
-0.65039,-0.590552,-0.169059,1.83657,1.85211,-0.154599
-0.65072,-0.590901,-0.169328,1.83666,1.85164,-0.155335
-0.65104,-0.591279,-0.169148,1.83674,1.85112,-0.156026
-0.65136,-0.591628,-0.169849,1.83683,1.85051,-0.156717
-0.65169,-0.591977,-0.169642,1.83691,1.84981,-0.157363
-0.65201,-0.592326,-0.169446,1.83699,1.84911,-0.157967
-0.65234,-0.592675,-0.170132,1.83708,1.84836,-0.158576
-0.65266,-0.593024,-0.170348,1.83716,1.84763,-0.159164
-0.65299,-0.593402,-0.170553,1.83725,1.84696,-0.159734
-0.65331,-0.593751,-0.171474,1.83733,1.84629,-0.160321
-0.65363,-0.594099,-0.171623,1.83741,1.84571,-0.160886
-0.65396,-0.594477,-0.173799,1.8375,1.84524,-0.161531
-0.65428,-0.594855,-0.174267,1.83758,1.84487,-0.162168
-0.65461,-0.595233,-0.175003,1.83766,1.84466,-0.16281
-0.65493,-0.595611,-0.174975,1.83775,1.84458,-0.163418
-0.65526,-0.596018,-0.176548,1.83783,1.84466,-0.164075
-0.65558,-0.596396,-0.177605,1.83791,1.84484,-0.164751
-0.6559,-0.596803,-0.179483,1.83799,1.84519,-0.165488
-0.65623,-0.59721,-0.180394,1.83808,1.84559,-0.166233
-0.65655,-0.597617,-0.181695,1.83816,1.84603,-0.167006
-0.65688,-0.598024,-0.183368,1.83824,1.84644,-0.167824
-0.6572,-0.598461,-0.18612,1.83832,1.84687,-0.168739
-0.65752,-0.598897,-0.186699,1.8384,1.84731,-0.169637
-0.65785,-0.599304,-0.187249,1.83849,1.84772,-0.170518
-0.65817,-0.599769,-0.189371,1.83857,1.84818,-0.17146
-0.6585,-0.600234,-0.190224,1.83865,1.84865,-0.172399
-0.65882,-0.60067,-0.191034,1.83873,1.84908,-0.17333
-0.65914,-0.601077,-0.191804,1.83881,1.84949,-0.174254
-0.65947,-0.601542,-0.192099,1.83889,1.84993,-0.175146
-0.65979,-0.601979,-0.193251,1.83897,1.85036,-0.176051
-0.66012,-0.602386,-0.194346,1.83905,1.85074,-0.176966
-0.66044,-0.602851,-0.195386,1.83913,1.85118,-0.177887
-0.66076,-0.603287,-0.196665,1.83921,1.85155,-0.178826
-0.66109,-0.603694,-0.198316,1.83929,1.8519,-0.179801
-0.66141,-0.604159,-0.199157,1.83937,1.85231,-0.180768
-0.66174,-0.604595,-0.199521,1.83945,1.85266,-0.181706
-0.66206,-0.605002,-0.200302,1.83953,1.85298,-0.182636
-0.66238,-0.605438,-0.201045,1.83961,1.85333,-0.183556
-0.66271,-0.605845,-0.200151,1.83969,1.85362,-0.184386
-0.66303,-0.606252,-0.200464,1.83977,1.85391,-0.18519
-0.66335,-0.606659,-0.1996,1.83985,1.8542,-0.18591
-0.66368,-0.607037,-0.199069,1.83993,1.8544,-0.186568
-0.664,-0.607415,-0.197837,1.84001,1.85464,-0.187132
-0.66433,-0.607735,-0.196668,1.84009,1.85475,-0.187609
-0.66465,-0.608084,-0.19512,1.84017,1.85493,-0.187984
-0.66497,-0.608375,-0.192924,1.84025,1.85504,-0.188231
-0.6653,-0.608666,-0.191564,1.84033,1.85513,-0.188398
-0.66562,-0.608956,-0.189109,1.8404,1.85522,-0.188433
-0.66594,-0.609276,-0.18634,1.84048,1.85527,-0.188329
-0.66627,-0.609538,-0.184146,1.84056,1.85533,-0.18812
-0.66659,-0.609799,-0.180899,1.84064,1.85533,-0.187759
-0.66691,-0.610061,-0.178541,1.84072,1.85536,-0.187298
-0.66724,-0.610294,-0.175574,1.84079,1.85533,-0.186711
-0.66756,-0.610555,-0.173047,1.84087,1.85533,-0.186028
-0.66788,-0.610788,-0.169918,1.84095,1.8553,-0.185223
-0.66821,-0.610991,-0.16651,1.84103,1.85525,-0.184287
-0.66853,-0.611224,-0.163709,1.8411,1.85522,-0.183258
-0.66885,-0.611428,-0.161484,1.84118,1.85516,-0.18217
-0.66918,-0.611631,-0.157335,1.84126,1.85513,-0.180928
-0.6695,-0.611864,-0.154556,1.84133,1.8551,-0.179609
-0.66982,-0.612038,-0.152352,1.84141,1.85498,-0.178246
-0.67015,-0.612242,-0.148659,1.84149,1.85493,-0.176767
-0.67047,-0.612416,-0.145588,1.84156,1.85484,-0.175208
-0.67079,-0.612591,-0.142233,1.84164,1.85478,-0.173559
-0.67112,-0.612736,-0.139483,1.84172,1.85469,-0.171855
-0.67144,-0.612881,-0.135561,1.84179,1.85464,-0.170041
-0.67176,-0.613027,-0.132708,1.84187,1.85458,-0.168174
-0.67208,-0.613201,-0.128399,1.84194,1.85455,-0.166185
-0.67241,-0.613317,-0.12634,1.84202,1.85446,-0.164193
-0.67273,-0.613463,-0.124384,1.84209,1.85443,-0.162203
-0.67305,-0.613579,-0.122526,1.84217,1.85437,-0.160219
-0.67338,-0.613754,-0.120325,1.84224,1.85437,-0.158224
-0.6737,-0.613899,-0.11867,1.84232,1.85437,-0.156246
-0.67402,-0.614044,-0.115062,1.84239,1.85437,-0.154187
-0.67434,-0.61419,-0.112798,1.84247,1.85437,-0.152118
-0.67467,-0.614364,-0.110211,1.84254,1.8544,-0.150022
-0.67499,-0.61448,-0.107753,1.84262,1.85443,-0.147909
-0.67531,-0.614626,-0.10629,1.84269,1.85446,-0.145828
-0.67564,-0.614771,-0.105337,1.84277,1.85449,-0.143803
-0.67596,-0.614887,-0.103559,1.84284,1.85455,-0.141791
-0.67628,-0.615004,-0.101434,1.84291,1.85458,-0.139773
-0.6766,-0.615149,-0.0991241,1.84299,1.85466,-0.137741
-0.67693,-0.615265,-0.0964938,1.84306,1.85472,-0.135678
-0.67725,-0.615382,-0.0955941,1.84313,1.85475,-0.133674
-0.67757,-0.615498,-0.0935764,1.84321,1.85481,-0.131669
-0.67789,-0.615614,-0.0912236,1.84328,1.8549,-0.129647
-0.67822,-0.61576,-0.0897152,1.84335,1.85498,-0.12765
-0.67854,-0.615905,-0.0879914,1.84343,1.85507,-0.125668
-0.67886,-0.616021,-0.0875169,1.8435,1.85516,-0.12376
-0.67919,-0.616138,-0.0866299,1.84357,1.85519,-0.121903
-0.67951,-0.616283,-0.0866595,1.84365,1.8553,-0.120141
-0.67983,-0.616428,-0.0862515,1.84372,1.85539,-0.118447
-0.68015,-0.616603,-0.0865908,1.84379,1.85551,-0.116854
-0.68047,-0.616748,-0.0869131,1.84386,1.85559,-0.115357
-0.6808,-0.616923,-0.0864925,1.84393,1.85571,-0.113914
-0.68112,-0.617097,-0.0872558,1.84401,1.85583,-0.112581
-0.68144,-0.617271,-0.0875449,1.84408,1.85591,-0.111329
-0.68176,-0.617475,-0.0878195,1.84415,1.85603,-0.110154
-0.68209,-0.617679,-0.0885165,1.84422,1.85618,-0.109072
-0.68241,-0.617853,-0.0900508,1.84429,1.85623,-0.108121
-0.68273,-0.618056,-0.0910724,1.84436,1.85638,-0.107268
-0.68305,-0.618231,-0.0916067,1.84443,1.85647,-0.106485
-0.68338,-0.618434,-0.0921143,1.8445,1.85658,-0.105767
-0.6837,-0.618667,-0.0934688,1.84458,1.8567,-0.105152
-0.68402,-0.618871,-0.0947556,1.84465,1.85679,-0.104632
-0.68434,-0.619074,-0.0962687,1.84472,1.8569,-0.104214
-0.68466,-0.619307,-0.0969793,1.84479,1.85699,-0.103852
-0.68499,-0.619539,-0.0988174,1.84486,1.85711,-0.1036
-0.68531,-0.619801,-0.100564,1.84493,1.85722,-0.103448
-0.68563,-0.620063,-0.102222,1.845,1.85734,-0.103387
-0.68595,-0.620324,-0.104234,1.84507,1.85746,-0.10343
-0.68627,-0.620615,-0.106582,1.84514,1.8576,-0.103587
-0.6866,-0.620935,-0.108812,1.84521,1.85772,-0.103848
-0.68692,-0.621196,-0.110931,1.84527,1.8578,-0.104203
-0.68724,-0.621516,-0.114106,1.84534,1.85792,-0.104698
-0.68756,-0.621836,-0.117123,1.84541,1.85804,-0.105319
-0.68788,-0.622185,-0.119117,1.84548,1.85812,-0.106009
-0.6882,-0.622476,-0.121884,1.84555,1.85818,-0.106803
-0.68853,-0.622796,-0.124512,1.84562,1.85824,-0.107688
-0.68885,-0.623115,-0.126136,1.84569,1.85827,-0.10861
-0.68917,-0.623435,-0.128551,1.84576,1.85827,-0.109608
-0.68949,-0.623784,-0.131573,1.84582,1.85827,-0.110706
-0.68981,-0.624162,-0.134153,1.84589,1.85824,-0.111878
-0.69013,-0.624569,-0.13733,1.84596,1.85818,-0.113151
-0.69046,-0.624918,-0.140349,1.84603,1.85807,-0.114511
-0.69078,-0.625325,-0.143653,1.8461,1.85789,-0.115968
-0.6911,-0.625732,-0.146355,1.84616,1.85769,-0.117487
-0.69142,-0.626139,-0.149359,1.84623,1.85743,-0.119081
-0.69174,-0.626546,-0.152648,1.8463,1.85708,-0.120759
-0.69206,-0.626982,-0.1565,1.84637,1.85673,-0.122546
-0.69239,-0.627447,-0.159723,1.84643,1.85644,-0.124405
-0.69271,-0.627825,-0.162495,1.8465,1.85612,-0.126309
-0.69303,-0.628232,-0.165854,1.84657,1.85574,-0.128287
-0.69335,-0.628669,-0.169482,1.84663,1.85539,-0.130346
-0.69367,-0.629076,-0.171765,1.8467,1.8551,-0.132417
-0.69399,-0.629686,-0.174661,1.84677,1.85466,-0.13453
-0.69431,-0.630093,-0.177848,1.84683,1.85437,-0.136696
-0.69463,-0.630558,-0.180004,1.8469,1.8542,-0.138861
-0.69496,-0.630994,-0.183651,1.84696,1.85402,-0.1411
-0.69528,-0.631489,-0.186825,1.84703,1.85397,-0.143387
-0.6956,-0.631954,-0.189404,1.8471,1.854,-0.145688
-0.69592,-0.632448,-0.191418,1.84716,1.85411,-0.147974
-0.69624,-0.632855,-0.194495,1.84723,1.85423,-0.1503
-0.69656,-0.633379,-0.198725,1.84729,1.85455,-0.152721
-0.69688,-0.633844,-0.202309,1.84736,1.85487,-0.155201
-0.6972,-0.634309,-0.205276,1.84742,1.85525,-0.157705
-0.69752,-0.634803,-0.208532,1.84749,1.85568,-0.160246
-0.69785,-0.635326,-0.210753,1.84755,1.85618,-0.162771
-0.69817,-0.635763,-0.212135,1.84762,1.85661,-0.165239
-0.69849,-0.636257,-0.213013,1.84768,1.85711,-0.167628
-0.69881,-0.636693,-0.21341,1.84774,1.85754,-0.169917
-0.69913,-0.637129,-0.213061,1.84781,1.85798,-0.172074
-0.69945,-0.637565,-0.213166,1.84787,1.85839,-0.174129
-0.69977,-0.638001,-0.213555,1.84794,1.85879,-0.1761
-0.70009,-0.638437,-0.213199,1.848,1.85917,-0.177955
-0.70041,-0.638844,-0.211697,1.84806,1.85952,-0.179642
-0.70073,-0.639251,-0.210998,1.84813,1.85984,-0.18121
-0.70105,-0.639629,-0.209606,1.84819,1.86016,-0.18263
-0.70137,-0.639949,-0.207848,1.84825,1.86039,-0.183891
-0.7017,-0.640298,-0.207777,1.84832,1.86062,-0.185085
-0.70202,-0.640676,-0.207273,1.84838,1.86089,-0.186195
-0.70234,-0.641025,-0.206068,1.84844,1.86112,-0.187188
-0.70266,-0.641403,-0.206086,1.8485,1.86135,-0.188133
-0.70298,-0.641752,-0.204504,1.84857,1.86158,-0.188952
-0.7033,-0.64213,-0.202565,1.84863,1.86182,-0.189632
-0.70362,-0.642479,-0.201595,1.84869,1.86202,-0.19023
-0.70394,-0.642828,-0.200237,1.84875,1.86219,-0.190731
-0.70426,-0.643147,-0.198075,1.84882,1.86237,-0.191098
-0.70458,-0.643438,-0.195295,1.84888,1.86254,-0.191308
-0.7049,-0.6437,-0.19338,1.84894,1.86266,-0.191411
-0.70522,-0.643961,-0.191997,1.849,1.86278,-0.191441
-0.70554,-0.644252,-0.189084,1.84906,1.86292,-0.191323
